ts_code,symbol,name,area,industry,market,list_date,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600959.SH,600959,江苏有线,江苏,影视音像,主板,20150428,20250307,3.35,0.6778,1.412,0.9,49.2648,55.906,0.7486,2.2051,2.1372,0.6269,0.6269,500071.7686,500071.7686,240057.1686,1675240.4248,1675240.4248
600960.SH,600960,渤海汽车,山东,汽车配件,主板,20040407,20250307,3.6,4.2834,7.7539,2.67,,,0.7542,0.7327,0.7661,0.0,,95051.5518,95051.5518,52508.6638,342185.5865,342185.5865
600961.SH,600961,株冶集团,湖南,铅锌,主板,20040830,20250307,9.02,10.0536,16.4371,5.81,15.8345,14.6212,3.6098,0.4987,0.5097,0.0,,107287.2703,75181.2398,45983.8073,967731.1781,678134.783
600962.SH,600962,国投中鲁,北京,软饮料,主板,20040622,20250307,13.98,1.8177,3.279,1.27,62.9629,165.2841,4.1886,2.4655,2.248,0.0,,26221.0,26221.0,14535.4531,366569.58,366569.58
600963.SH,600963,岳阳林纸,湖南,造纸,主板,20040525,20250307,4.71,1.0854,1.9247,0.71,,,0.9982,0.9625,1.159,0.0,,176575.1854,175756.7854,99114.3753,831669.1232,827814.4592
600965.SH,600965,福成股份,河北,农业综合,主板,20040713,20250307,4.67,1.5555,4.0457,0.69,38.7804,,1.7949,3.6542,4.1707,1.0493,1.0493,81870.0955,81870.0955,31478.4226,382333.346,382333.346
600966.SH,600966,博汇纸业,山东,造纸,主板,20040608,20250307,4.81,0.9436,1.8443,1.69,35.363,15.1684,0.9495,0.344,0.3387,0.5657,0.5657,133684.4288,133684.4288,68397.8451,643022.1025,643022.1025
600967.SH,600967,内蒙一机,内蒙,运输设备,主板,20040518,20250307,10.14,1.4119,3.2968,0.85,20.2685,27.5073,1.5151,1.7239,1.8606,3.2261,3.2261,170179.4667,169891.3437,72759.0938,1725619.7923,1722698.2251
600971.SH,600971,恒源煤电,安徽,煤炭开采,主板,20040817,20250307,8.32,0.5108,1.1341,1.06,4.9039,7.4096,0.8075,1.2823,1.3816,10.2163,12.6202,120000.4884,120000.4884,54046.5995,998404.0635,998404.0635
600973.SH,600973,宝胜股份,江苏,电气设备,主板,20040802,20250307,5.03,5.1574,8.173,1.46,222.3397,,1.8036,0.1575,0.1513,0.0,,137136.6248,137136.6248,86538.3015,689797.2227,689797.2227
600975.SH,600975,新五丰,湖南,农业综合,主板,20040609,20250307,6.04,1.8302,2.7451,1.23,,,2.545,1.3527,1.0839,0.0,,126129.2033,101695.6114,67804.709,761820.3879,614241.4929
600976.SH,600976,健民集团,湖北,中成药,主板,20040419,20250307,40.19,1.2808,1.6885,0.97,11.8228,14.4061,2.5754,1.4633,1.5502,2.9858,2.9858,15339.86,15329.86,11628.4527,616508.9734,616107.0734
600977.SH,600977,中国电影,北京,影视音像,主板,20160809,20250307,10.78,0.6545,2.0056,1.06,76.5311,2625.5772,1.8152,3.7734,4.8627,0.6586,0.9833,186700.0,186700.0,60931.75,2012626.0,2012626.0
600979.SH,600979,广安爱众,四川,水力发电,主板,20040906,20250307,5.22,6.4965,9.6134,1.03,29.052,20.81,1.4374,2.3289,2.0944,1.0345,1.0345,126165.6994,123225.979,83273.4183,658584.9509,643239.6104
600980.SH,600980,北矿科技,北京,专用机械,主板,20040512,20250307,17.21,7.5005,13.857,1.33,35.5011,32.9372,2.388,3.5051,3.2493,0.4765,0.4765,18926.3526,17567.7206,9509.029,325722.5282,302340.4715
600981.SH,600981,汇鸿集团,江苏,商贸代理,主板,20040630,20250307,2.61,2.4905,7.6415,2.19,,,1.2402,0.1219,0.1183,0.0,,224243.3192,224243.3192,73084.2181,585275.0631,585275.0631
600982.SH,600982,宁波能源,浙江,供气供热,主板,20040706,20250307,4.2,1.7107,3.484,0.71,11.522,13.589,1.1068,0.8715,1.2932,3.5714,3.5714,111762.7485,111762.7485,54876.7377,469403.5437,469403.5437
600983.SH,600983,惠而浦,安徽,家用电器,主板,20040727,20250307,9.57,0.4226,2.0856,0.8,90.4052,61.0972,2.9037,1.8321,2.0576,0.8182,0.8182,76643.9,76643.9,15529.6791,733482.123,733482.123
600984.SH,600984,建设机械,陕西,工程机械,主板,20040707,20250307,3.55,1.7621,2.7157,0.76,,,1.0428,1.3826,1.6301,0.0,,125704.3925,125704.3925,81563.5433,446250.5934,446250.5934
600986.SH,600986,浙文互联,浙江,互联网,主板,20040426,20250307,9.79,27.1861,32.5427,3.75,75.7601,61.8742,2.8556,1.346,1.7811,0.5068,0.5068,148737.4062,148737.4062,124255.0413,1456139.2067,1456139.2067
600987.SH,600987,航民股份,浙江,纺织,主板,20040809,20250307,6.84,0.6568,1.3694,0.93,10.1907,9.8513,1.1555,0.7224,0.6342,4.5149,4.5149,102081.8873,102081.8873,48964.009,698240.1091,698240.1091
600990.SH,600990,四创电子,安徽,通信设备,主板,20040510,20250307,22.46,3.7596,6.5773,1.65,,,2.8857,3.186,3.1618,0.0,,27328.9812,26901.2696,15376.6419,613808.9178,604202.5152
600992.SH,600992,贵绳股份,贵州,钢加工,主板,20040514,20250307,15.45,5.0354,6.5785,1.61,111.7411,,2.5857,1.7301,1.7351,0.3495,0.3495,24509.0,24509.0,18760.0182,378664.05,378664.05
600993.SH,600993,马应龙,湖北,中成药,主板,20040517,20250307,23.87,0.839,1.2816,0.81,23.2132,21.3305,2.5719,3.2802,2.9547,1.6757,1.6757,43105.3891,43030.7016,28169.398,1028925.6378,1027142.8472
600996.SH,600996,贵广网络,贵州,影视音像,主板,20161226,20250307,10.06,3.6461,7.5866,1.76,,,3.5491,6.771,8.9096,0.0,,124679.9854,124679.9854,59920.6638,1254280.6531,1254280.6531
600997.SH,600997,开滦股份,河北,焦炭加工,主板,20040602,20250307,6.5,0.3794,1.235,1.21,9.4652,13.7937,0.7251,0.4518,0.4825,5.2831,5.2831,158779.9851,158779.9851,48778.1263,1032069.9032,1032069.9032
601001.SH,601001,晋控煤业,山西,煤炭开采,主板,20060623,20250307,11.5,1.3613,3.1997,1.32,5.8312,5.8549,1.0648,1.2546,1.2563,6.8696,6.8696,167370.0,167370.0,71206.7492,1924755.0,1924755.0
601002.SH,601002,晋亿实业,浙江,机械基件,主板,20070126,20250307,5.01,1.7603,3.2004,1.0,,76.5741,1.1555,2.0663,2.0242,2.0008,2.0008,95444.072,95444.072,52497.1293,478174.8007,478174.8007
601003.SH,601003,柳钢股份,广西,普钢,主板,20070227,20250307,3.26,1.0872,6.3997,1.4,,,0.9841,0.1049,0.1103,0.0,,256279.32,256279.32,43538.1917,835470.5832,835470.5832
601005.SH,601005,重庆钢铁,重庆,普钢,主板,20070228,20250307,1.38,1.2985,1.8646,0.96,,,0.6644,0.3107,0.4085,0.0,,885176.3767,831363.6567,578945.9207,1221543.3998,1147281.8462
601008.SH,601008,连云港,江苏,港口,主板,20070426,20250307,3.66,0.6361,1.5425,1.05,24.0765,22.7297,1.1233,1.8003,1.6157,1.3661,1.3661,124063.8006,124063.8006,51163.7271,454073.5102,454073.5102
601010.SH,601010,文峰股份,江苏,百货,主板,20110603,20250307,3.11,3.3401,6.0027,0.76,33.6933,49.7616,1.3219,2.6538,2.9745,2.7277,2.7277,184800.0,184800.0,102827.5433,574728.0,574728.0
601011.SH,601011,宝泰隆,黑龙江,焦炭加工,主板,20110309,20250307,2.74,2.9013,3.7974,1.02,,,0.8867,1.4085,2.2942,0.0,,191566.4539,191566.4539,146360.8546,524892.0837,524892.0837
601015.SH,601015,陕西黑猫,陕西,焦炭加工,主板,20141105,20250307,3.07,0.7023,1.6,1.15,,,0.8965,0.3373,0.3883,0.0,,204249.7639,204249.7639,89650.5415,627046.7752,627046.7752
601016.SH,601016,节能风电,北京,新型电力,主板,20140929,20250307,3.01,1.5344,2.7332,2.23,12.8959,13.0237,1.1356,3.8089,3.8201,2.7911,2.7911,647371.3838,596684.1119,334978.7223,1948587.8652,1796019.1768
601019.SH,601019,山东出版,山东,出版业,主板,20171122,20250307,9.71,0.4262,2.0809,0.98,8.5291,9.6884,1.3859,1.6672,1.606,5.7673,5.7673,208690.0,208690.0,42738.5758,2026379.9,2026379.9
601020.SH,601020,华钰矿业,西藏,铅锌,主板,20160316,20250307,22.55,7.463,9.981,0.64,250.249,181.0841,5.6601,21.2269,16.9083,0.1235,0.1235,81996.4698,81996.4698,61310.2451,1849020.394,1849020.394
601028.SH,601028,玉龙股份,山东,黄金,主板,20111107,20250307,11.58,2.0134,3.6791,0.88,20.3555,24.5926,2.6279,3.7407,4.3145,0.429,0.429,78302.576,78302.576,42850.946,906743.8301,906743.8301
601068.SH,601068,中铝国际,北京,建筑工程,主板,20180831,20250307,4.41,0.6416,4.2897,1.64,,,5.3619,0.5895,0.5618,0.0,,298583.6267,255959.0667,38283.2133,1316753.7937,1128779.4841
601069.SH,601069,西部黄金,新疆,黄金,主板,20150122,20250307,13.51,1.9084,5.4536,1.7,,,2.744,2.7746,1.971,0.0,,91768.1436,68399.276,23934.9008,1239787.62,924074.2188
601086.SH,601086,国芳集团,甘肃,百货,主板,20170929,20250307,4.72,1.4747,6.0251,0.73,19.9261,48.5437,2.0341,3.242,3.7931,3.7912,3.7912,66600.0,66600.0,16301.3,314352.0,314352.0
601101.SH,601101,昊华能源,北京,煤炭开采,主板,20100331,20250307,7.31,1.52,4.1425,2.3,10.1218,9.1652,0.8733,1.2476,1.1491,4.788,4.788,143999.7926,143999.7926,52838.4382,1052638.4839,1052638.4839
601106.SH,601106,中国一重,黑龙江,工程机械,主板,20100209,20250307,2.73,0.5448,1.5082,1.09,,,2.1196,1.0905,1.1823,0.0,,685778.2927,685778.2927,247721.9039,1872174.7391,1872174.7391
601107.SH,601107,四川成渝,四川,路桥,主板,20090727,20250307,4.77,0.4428,2.0715,0.87,12.2891,12.253,0.9074,1.2519,1.3238,5.0314,5.0314,305806.0,216274.0,46233.7162,1458694.62,1031626.98
601113.SH,601113,华鼎股份,浙江,互联网,主板,20110509,20250307,4.37,2.6158,4.245,0.61,30.2387,15.1445,1.3328,0.5535,0.576,0.0,,110415.2226,110415.2226,68039.923,482514.5228,482514.5228
601116.SH,601116,三江购物,浙江,超市连锁,主板,20110302,20250307,11.7,3.6794,11.295,0.99,46.535,41.0297,2.0096,1.6446,1.619,1.7094,1.7094,54767.84,54767.84,17840.9208,640783.728,640783.728
601118.SH,601118,海南橡胶,海南,橡胶,主板,20110107,20250307,5.11,0.5866,1.6456,0.93,73.5983,58.8218,2.3576,0.5802,0.478,0.409,0.409,427942.7797,427942.7797,152541.5773,2186787.6043,2186787.6043
601126.SH,601126,四方股份,北京,电气设备,主板,20101231,20250307,16.39,2.3729,4.1487,1.06,21.7791,19.107,3.0941,2.3752,2.0673,3.6556,3.6556,83343.6,81885.37,46834.6034,1366001.604,1342101.2143
601128.SH,601128,常熟银行,江苏,银行,主板,20160930,20250307,6.93,1.1158,1.2263,0.85,6.3672,5.5879,0.7763,2.1168,1.9491,3.2795,3.2795,301498.4424,301498.4424,274339.8063,2089384.2058,2089384.2058
601137.SH,601137,博威合金,浙江,小金属,主板,20110127,20250307,21.52,2.9543,5.3071,1.02,15.5468,12.2117,2.157,0.9838,0.8813,2.0108,2.0108,81170.8302,81002.8302,45092.3232,1746796.2659,1743180.9059
601139.SH,601139,深圳燃气,深圳,供气供热,主板,20091225,20250307,6.56,0.5491,2.173,1.45,13.1057,12.9521,1.2633,0.6102,0.6657,2.439,2.439,287674.0144,287674.0144,72699.9183,1887141.5345,1887141.5345
601163.SH,601163,三角轮胎,山东,汽车配件,主板,20160909,20250307,15.2,0.798,1.849,1.69,8.7087,9.9475,0.9194,1.1668,1.1964,4.4079,4.4079,80000.0,80000.0,34526.025,1216000.0,1216000.0
601177.SH,601177,杭齿前进,浙江,机械基件,主板,20101011,20250307,23.97,29.8092,54.2058,1.39,46.2457,42.9177,3.825,5.1946,4.6756,0.2045,0.2045,40797.5,40006.0,22000.375,977916.075,958943.82
601188.SH,601188,龙江交通,黑龙江,路桥,主板,20100319,20250307,3.27,0.7067,2.0018,0.91,31.3548,41.0195,0.9393,6.5958,7.166,1.9417,1.9417,131587.8571,131587.8571,46455.75,430292.2927,430292.2927
601199.SH,601199,江南水务,江苏,水务,主板,20110317,20250307,5.15,0.4062,1.1491,0.88,14.8934,14.2083,1.2451,3.531,3.3881,2.4078,2.4078,93521.0292,93521.0292,33061.844,481633.3004,481633.3004
601200.SH,601200,上海环境,上海,环境保护,主板,20170331,20250307,7.98,0.5126,1.1782,0.79,19.6572,18.6755,0.9666,1.6837,1.694,1.0443,1.0443,134623.0251,134623.0251,58565.0067,1074291.7403,1074291.7403
601208.SH,601208,东材科技,四川,化工原料,主板,20110520,20250307,9.2,2.1141,2.8576,0.63,25.0943,31.836,1.8863,2.2075,1.9847,1.6568,1.6568,89678.4623,89678.4623,66343.9548,825041.8532,825041.8532
601212.SH,601212,白银有色,甘肃,铜,主板,20170215,20250307,2.83,0.9749,2.5012,1.48,252.2803,,1.3823,0.2409,0.2424,0.1201,0.1201,740477.4511,740477.4511,288601.2205,2095551.1866,2095551.1866
601222.SH,601222,林洋能源,江苏,新型电力,主板,20110808,20250307,6.57,0.9776,1.5064,1.01,13.1242,12.4123,0.8861,1.9696,1.8571,4.5695,8.6111,206016.9156,206016.9156,133704.1729,1353531.1355,1353531.1355
601226.SH,601226,华电科工,北京,建筑工程,主板,20141211,20250307,6.66,1.2854,3.4492,1.24,79.6733,63.5211,1.8203,1.0829,0.9518,0.3904,0.3904,116660.0,116222.37,43310.3344,776955.6,774040.9842
601279.SH,601279,英利汽车,吉林,汽车配件,主板,20210415,20250307,3.84,0.6904,3.8139,0.98,59.9937,74.6131,1.4256,1.145,1.2442,0.5208,0.5208,158578.5985,158578.5985,28708.1613,608941.8182,608941.8182
601311.SH,601311,骆驼股份,湖北,电气设备,主板,20110602,20250307,8.69,1.6387,2.7483,0.64,17.8107,15.4691,1.08,0.7241,0.6751,3.107,3.107,117314.6118,117314.6118,69950.2078,1019463.9765,1019463.9765
601326.SH,601326,秦港股份,河北,港口,主板,20170816,20250307,3.1,0.3498,1.508,1.1,11.312,10.98,0.8998,2.4552,2.5613,2.6774,2.6774,558741.2,475755.9,110357.5437,1732097.72,1474843.29
601330.SH,601330,绿色动力,深圳,环境保护,主板,20180611,20250307,6.3,0.3211,1.0219,0.74,13.9504,14.7041,1.1311,2.2194,2.5391,3.9683,3.9683,139345.2831,98909.3039,31074.1525,877875.2835,623128.6146
601333.SH,601333,广深铁路,深圳,铁路,主板,20061222,20250307,3.02,0.5884,1.1002,0.7,20.214,17.1337,0.7857,0.8167,0.791,2.3179,2.3179,708353.7,565223.7,302278.57,2139228.174,1706975.574
601339.SH,601339,百隆东方,浙江,纺织,主板,20120612,20250307,5.48,2.7966,10.396,4.74,16.3034,22.591,0.8494,1.1886,1.0407,5.4373,5.4373,149956.9,149956.9,40339.0988,821763.812,821763.812
601366.SH,601366,利群股份,山东,百货,主板,20170412,20250307,4.69,0.4628,0.7515,0.75,143.9531,156.1534,1.0,0.5565,0.5801,0.5947,0.5947,91393.2327,91393.2327,56289.4494,428634.2614,428634.2614
601368.SH,601368,绿城水务,广西,水务,主板,20150612,20250307,4.6,0.4238,0.983,0.76,55.2489,56.8947,0.8484,1.7419,1.6515,0.5652,0.5652,88297.3077,88297.3077,38062.6493,406167.6154,406167.6154
601369.SH,601369,陕鼓动力,陕西,机械基件,主板,20100428,20250307,8.2,0.7527,2.0047,1.27,13.8686,14.7336,1.7319,1.3951,1.3923,6.9512,6.9512,172559.9033,169136.7233,63507.861,1414991.2071,1386921.1311
601375.SH,601375,中原证券,河南,证券,主板,20170103,20250307,4.1,1.2228,1.6062,0.9,89.9607,114.0232,1.3646,9.6726,10.6746,0.4878,0.4878,464288.47,344751.97,262453.5853,1903582.727,1413483.077
601388.SH,601388,怡球资源,江苏,铝,主板,20120423,20250307,2.5,2.2975,4.2867,2.03,41.4066,63.9248,1.2239,0.8097,0.8212,0.72,0.72,220122.2616,220122.2616,117976.163,550305.654,550305.654
601399.SH,601399,国机重装,四川,工程机械,主板,20200608,20250307,2.91,0.4386,1.1724,0.73,48.7436,42.3288,1.4696,1.8646,1.7377,0.0,,721355.589,721355.589,269849.5069,2099144.764,2099144.764
601500.SH,601500,通用股份,江苏,汽车配件,主板,20160919,20250307,5.29,1.8888,3.3682,1.04,38.8649,19.215,1.4177,1.6603,1.3194,1.0569,1.0569,158949.0735,157686.0735,88427.0085,840840.5988,834159.3288
601512.SH,601512,中新集团,江苏,园区开发,主板,20191220,20250307,7.57,0.1783,0.9384,0.47,8.3313,11.3061,0.7836,3.103,3.7444,3.6063,3.6063,149889.0,149889.0,28479.0,1134659.73,1134659.73
601515.SH,601515,东峰集团,广东,广告包装,主板,20120216,20250307,3.16,1.7069,3.1888,0.88,39.3468,,1.0763,2.2512,3.7997,0.7779,0.7779,187442.0641,187442.0641,100336.4641,592316.9226,592316.9226
601518.SH,601518,吉林高速,吉林,路桥,主板,20100319,20250307,2.65,0.6795,2.1502,1.13,9.1676,9.202,0.9566,3.462,3.6349,3.3962,3.3962,189055.3169,189055.3169,59742.6908,500996.5898,500996.5898
601519.SH,601519,大智慧,上海,软件服务,主板,20110128,20250307,8.82,2.5099,4.1554,1.13,172.5623,,12.2949,22.7351,23.6386,0.0,,200386.56,200386.56,121035.6143,1767409.4592,1767409.4592
601528.SH,601528,瑞丰银行,浙江,银行,主板,20210625,20250307,5.23,0.7445,0.7748,0.79,5.9417,5.3716,0.5739,2.698,2.4269,3.4417,3.4417,196216.1395,170544.2207,163880.7248,1026210.4096,891946.2743
601566.SH,601566,九牧王,福建,服饰,主板,20110530,20250307,8.3,0.6646,1.4364,0.78,24.94,20.7335,1.2275,1.5612,1.4983,3.6145,3.6145,57463.715,57463.715,26586.901,476948.8345,476948.8345
601568.SH,601568,北元集团,陕西,化工原料,主板,20201020,20250307,4.05,0.4077,1.0718,1.05,43.1798,68.2948,1.382,1.467,1.5963,2.4691,2.4691,397222.2224,397222.2224,151090.8056,1608750.0007,1608750.0007
601579.SH,601579,会稽山,浙江,红黄酒,主板,20140825,20250307,10.09,0.7283,1.7608,0.81,29.0338,27.5073,1.3348,3.4279,3.1461,2.0422,2.0422,47946.3409,47946.3409,19830.5209,483778.5797,483778.5797
601588.SH,601588,北辰实业,北京,区域地产,主板,20061016,20250307,1.74,0.8928,1.5968,0.56,86.0747,,0.5055,0.3719,0.5863,1.1494,1.1494,336702.0,266000.0,148730.8269,585861.48,462840.0
601595.SH,601595,上海电影,上海,影视音像,主板,20160817,20250307,26.17,3.3925,11.0205,2.0,92.3744,106.7616,7.0594,14.7498,16.1659,0.8024,0.8024,44820.0,44820.0,13797.1683,1172939.4,1172939.4
601599.SH,601599,浙文影业,浙江,纺织,主板,20110527,20250307,3.75,2.3212,3.2762,1.0,43.2713,36.475,2.8441,1.5186,1.4126,0.0,,116054.2453,116054.2453,82225.0442,435203.4199,435203.4199
601606.SH,601606,长城军工,安徽,专用机械,主板,20180806,20250307,12.8,3.9369,9.5766,1.38,346.631,,3.6773,5.7414,5.6353,0.0625,0.0625,72422.84,72422.84,29772.6841,927012.352,927012.352
601608.SH,601608,中信重工,河南,专用机械,主板,20120706,20250307,4.61,1.7263,4.0795,0.9,55.0364,52.5822,2.3494,2.2091,2.4989,0.5858,0.5858,457955.3437,455056.793,192566.6783,2111174.1345,2097811.8157
601609.SH,601609,金田股份,浙江,铜,主板,20200422,20250307,6.3,1.2684,2.5257,1.7,17.766,21.7107,1.1868,0.0847,0.0779,1.8617,1.8617,148549.7314,148549.7314,74598.6214,935863.3078,935863.3078
601616.SH,601616,广电电气,上海,电气设备,主板,20110201,20250307,4.65,8.4237,11.7856,1.56,271.597,85.4495,1.6171,5.245,4.2431,1.5054,1.5054,85367.5319,85367.5319,61015.9149,396959.0233,396959.0233
601619.SH,601619,嘉泽新能,宁夏,新型电力,主板,20170720,20250307,3.39,0.9384,1.9218,1.22,10.2762,11.7119,1.2239,3.4342,3.4533,3.5398,3.5398,243435.2182,243435.2182,118865.1517,825245.3897,825245.3897
601636.SH,601636,旗滨集团,湖南,玻璃,主板,20110812,20250307,5.9,0.8564,1.4628,1.17,9.0427,13.1208,1.1957,1.0096,0.9835,5.54,5.54,268351.6763,268351.6763,157110.3662,1583274.8902,1583274.8902
601666.SH,601666,平煤股份,河南,煤炭开采,主板,20061123,20250307,8.59,0.8261,1.5232,1.01,5.3118,7.3062,0.8657,0.6737,0.6689,11.4083,11.4083,247514.6538,246934.8738,133929.3091,2126150.8761,2121170.5659
601677.SH,601677,明泰铝业,河南,铝,主板,20110919,20250307,12.85,2.2356,2.5531,1.15,11.8603,10.0011,0.9305,0.6044,0.5216,1.0117,1.4008,124370.4027,119249.2027,104420.8507,1598159.6747,1532352.2547
601678.SH,601678,滨化股份,山东,化工原料,主板,20100223,20250307,3.84,1.2943,1.4894,1.43,20.6282,26.9997,0.6953,1.0817,0.8375,1.2808,1.5378,205803.6276,202983.6276,176392.8566,790285.93,779457.13
601686.SH,601686,友发集团,天津,钢加工,主板,20201204,20250307,5.66,0.3487,0.7059,1.33,14.2323,34.9153,1.3703,0.1331,0.1482,5.1999,2.5821,143296.3311,143296.3311,70782.1711,811057.234,811057.234
601700.SH,601700,风范股份,江苏,电气设备,主板,20110118,20250307,4.5,0.9712,1.8472,1.19,74.756,45.0275,1.9147,1.5013,1.369,1.1111,1.1111,114224.67,114224.67,60054.2275,514011.015,514011.015
601702.SH,601702,华峰铝业,上海,铝,主板,20200907,20250307,20.35,0.4726,1.439,1.11,22.5979,18.4135,3.9197,2.1871,1.9776,0.9828,0.9828,99853.06,99853.06,32793.0,2032009.771,2032009.771
601718.SH,601718,际华集团,北京,服饰,主板,20100816,20250307,2.64,0.635,1.1663,0.74,63.5843,395.7243,0.6849,1.0029,1.0774,1.1364,1.1364,439162.9404,439162.9404,239096.6813,1159390.1627,1159390.1627
601778.SH,601778,晶科科技,江西,新型电力,主板,20200519,20250307,2.76,1.0112,1.3287,0.82,25.7079,46.1039,0.6434,2.2552,2.072,0.3902,0.3902,357097.1017,357097.1017,271757.1017,985588.0007,985588.0007
601789.SH,601789,宁波建工,浙江,建筑工程,主板,20110816,20250307,6.55,27.5605,37.6859,1.24,21.611,22.8115,1.6209,0.314,0.3249,1.5267,1.5267,108679.859,108679.859,79479.859,711853.0765,711853.0765
601801.SH,601801,皖新传媒,安徽,出版业,主板,20100118,20250307,6.82,1.5513,7.0581,1.28,14.2688,17.4734,1.1694,1.1876,1.3623,5.9384,5.9384,195793.1237,195793.1237,43032.2372,1335309.1036,1335309.1036
601827.SH,601827,三峰环境,重庆,环境保护,主板,20200605,20250307,8.2,0.2858,0.9561,0.83,11.7599,11.5093,1.2449,2.2749,2.2829,2.8733,2.8733,167193.33,166769.86,49857.65,1370985.306,1367512.852
601828.SH,601828,美凯龙,上海,其他商业,主板,20180117,20250307,3.06,0.5267,1.834,0.96,,,0.2796,1.1572,1.4897,0.0,,435473.2673,361344.7039,103781.4639,1332548.1979,1105714.7939
601858.SH,601858,中国科传,北京,出版业,主板,20170118,20250307,21.05,0.5583,3.0445,0.81,32.4178,38.1258,3.2264,5.779,5.7749,1.2352,1.2352,79050.0,79050.0,14497.065,1664002.5,1664002.5
601860.SH,601860,紫金银行,江苏,银行,主板,20190103,20250307,2.69,0.865,1.1284,0.89,6.084,6.0757,0.5158,2.2282,2.1931,3.7175,5.5762,366098.3433,355156.7117,272254.2512,984804.5435,955371.5545
